year,sex,name,n,prop
1979,M,Khoi,6,3.35e-6
1979,M,Ki,6,3.35e-6
1979,M,Kobi,6,3.35e-6
1979,M,Lehi,6,3.35e-6
1979,M,Mahdi,6,3.35e-6
1979,M,Mordecai,6,3.35e-6
1979,M,Nephtali,6,3.35e-6
1979,M,Nkosi,6,3.35e-6
1979,M,Oji,6,3.35e-6
1979,M,Palani,6,3.35e-6
1979,M,Ramzi,6,3.35e-6
1979,M,Regi,6,3.35e-6
1979,M,Shanti,6,3.35e-6
1979,M,Takashi,6,3.35e-6
1979,M,Tari,6,3.35e-6
1979,M,Abayomi,5,2.79e-6
1979,M,Adali,5,2.79e-6
1979,M,Atsushi,5,2.79e-6
1979,M,Bai,5,2.79e-6
1979,M,Bodhi,5,2.79e-6
1979,M,Bomani,5,2.79e-6
1979,M,Chianti,5,2.79e-6
1979,M,Corri,5,2.79e-6
1979,M,Davi,5,2.79e-6
1979,M,Dyami,5,2.79e-6
1979,M,Gari,5,2.79e-6
1979,M,Hiroki,5,2.79e-6
1979,M,Jabulani,5,2.79e-6
1979,M,Jakarri,5,2.79e-6
1979,M,Jaworski,5,2.79e-6
1979,M,Jerri,5,2.79e-6
1979,M,Junichi,5,2.79e-6
1979,M,Kalonji,5,2.79e-6
1979,M,Kenichi,5,2.79e-6
1979,M,Khai,5,2.79e-6
1979,M,Leevi,5,2.79e-6
1979,M,Lei,5,2.79e-6
1979,M,Loni,5,2.79e-6
1979,M,Marci,5,2.79e-6
1979,M,Marki,5,2.79e-6
1979,M,Marqui,5,2.79e-6
1979,M,Maxi,5,2.79e-6
1979,M,Naomi,5,2.79e-6
1979,M,Nicholai,5,2.79e-6
1979,M,Sherri,5,2.79e-6
1979,M,Sunni,5,2.79e-6
1979,M,Thi,5,2.79e-6
1979,M,Ti,5,2.79e-6
1979,M,Tomi,5,2.79e-6
1979,M,Yuji,5,2.79e-6
1980,F,Brandi,4703,0.0026416
1980,F,Lori,4087,0.0022956
1980,F,Heidi,4027,0.0022619
1980,F,Kristi,2527,0.00141938
1980,F,Kelli,2486,0.00139635
1980,F,Kari,1768,9.9306e-4
1980,F,Jodi,1700,9.5486e-4
1980,F,Toni,1452,8.1556e-4
1980,F,Naomi,1249,7.0154e-4
1980,F,Traci,1131,6.3526e-4
1980,F,Kerri,1119,6.2852e-4
1980,F,Terri,1066,5.9875e-4
1980,F,Nikki,1047,5.8808e-4
1980,F,Keri,983,5.5214e-4
1980,F,Jami,907,5.0945e-4
1980,F,Sherri,854,4.7968e-4
1980,F,Staci,779,4.3755e-4
1980,F,Joni,757,4.2519e-4
1980,F,Randi,715,4.016e-4
1980,F,Sheri,708,3.9767e-4
1980,F,Bobbi,665,3.7352e-4
1980,F,Christi,602,3.3813e-4
1980,F,Mandi,543,3.0499e-4
1980,F,Tami,527,2.9601e-4
1980,F,Teri,500,2.8084e-4
1980,F,Tiffani,449,2.522e-4
1980,F,Misti,447,2.5107e-4
1980,F,Marci,445,2.4995e-4
1980,F,Cheri,444,2.4939e-4
1980,F,Vicki,403,2.2636e-4
1980,F,Candi,360,2.0221e-4
1980,F,Wendi,353,1.9827e-4
1980,F,Shari,350,1.9659e-4
1980,F,Araceli,349,1.9603e-4
1980,F,Loni,325,1.8255e-4
1980,F,Bambi,322,1.8086e-4
1980,F,Cori,315,1.7693e-4
1980,F,Kami,307,1.7244e-4
1980,F,Tori,301,1.6907e-4
1980,F,Noemi,296,1.6626e-4
1980,F,Cari,293,1.6457e-4
1980,F,Ami,243,1.3649e-4
1980,F,Holli,243,1.3649e-4
1980,F,Darci,241,1.3537e-4
1980,F,Jeri,234,1.3143e-4
1980,F,Leilani,223,1.2526e-4
1980,F,Mindi,214,1.202e-4
1980,F,Tammi,213,1.1964e-4
1980,F,Eboni,206,1.1571e-4
1980,F,Jerri,192,1.0784e-4
1980,F,Ashanti,191,1.0728e-4
1980,F,Niki,191,1.0728e-4
1980,F,Mari,176,9.886e-5
1980,F,Kandi,174,9.773e-5
1980,F,Kori,173,9.717e-5
1980,F,Keli,172,9.661e-5
1980,F,Jenni,170,9.549e-5
1980,F,Rikki,165,9.268e-5
1980,F,Kaci,164,9.212e-5
1980,F,Laci,160,8.987e-5
1980,F,Tai,160,8.987e-5
1980,F,Sandi,159,8.931e-5
1980,F,Jessi,151,8.481e-5
1980,F,Nicki,149,8.369e-5
1980,F,Kati,147,8.257e-5
1980,F,Lani,142,7.976e-5
1980,F,Joi,137,7.695e-5
1980,F,Shelli,131,7.358e-5
1980,F,Stefani,122,6.853e-5
1980,F,Mitzi,117,6.572e-5
1980,F,Karri,108,6.066e-5
1980,F,Lauri,106,5.954e-5
1980,F,Shani,103,5.785e-5
1980,F,Geri,99,5.561e-5
1980,F,Stephani,99,5.561e-5
1980,F,Enjoli,95,5.336e-5
1980,F,Dusti,94,5.28e-5
1980,F,Kali,91,5.111e-5
1980,F,Dani,88,4.943e-5
1980,F,Cami,86,4.83e-5
1980,F,Lesli,86,4.83e-5
1980,F,Cindi,85,4.774e-5
1980,F,Sarai,84,4.718e-5
1980,F,Jeni,78,4.381e-5
1980,F,Juli,78,4.381e-5
1980,F,Mimi,78,4.381e-5
1980,F,Marni,77,4.325e-5
1980,F,Ashli,76,4.269e-5
1980,F,Kasi,75,4.213e-5
1980,F,Cristi,74,4.156e-5
1980,F,Patti,73,4.1e-5
1980,F,Dori,72,4.044e-5
1980,F,Mai,71,3.988e-5
1980,F,Tiffini,71,3.988e-5
1980,F,Marti,70,3.932e-5
1980,F,Ali,69,3.876e-5
1980,F,Carri,69,3.876e-5
1980,F,Roni,69,3.876e-5
1980,F,Sunni,69,3.876e-5
1980,F,Kateri,65,3.651e-5
1980,F,Kai,64,3.595e-5
1980,F,Melani,62,3.482e-5
1980,F,Kimberli,61,3.426e-5
1980,F,Shandi,61,3.426e-5
1980,F,Lyndi,60,3.37e-5
1980,F,Karli,59,3.314e-5
1980,F,Shanti,58,3.258e-5
1980,F,Gerri,57,3.202e-5
1980,F,Carli,56,3.145e-5
1980,F,Codi,55,3.089e-5
1980,F,Eleni,54,3.033e-5
1980,F,Lorelei,53,2.977e-5
1980,F,Lorri,52,2.921e-5
1980,F,Billi,51,2.865e-5
1980,F,Destini,49,2.752e-5
1980,F,Nanci,49,2.752e-5
1980,F,Araseli,48,2.696e-5
1980,F,Jacki,48,2.696e-5
1980,F,Mikki,48,2.696e-5
1980,F,Ricci,48,2.696e-5
1980,F,Ricki,47,2.64e-5
1980,F,Sari,47,2.64e-5
1980,F,Cassi,46,2.584e-5
1980,F,Jaimi,46,2.584e-5
1980,F,Tomi,46,2.584e-5
1980,F,Andi,45,2.528e-5
1980,F,Becki,45,2.528e-5
1980,F,Vikki,45,2.528e-5
1980,F,Abbi,44,2.471e-5
1980,F,Casi,43,2.415e-5
1980,F,Hiedi,43,2.415e-5
1980,F,Ronni,43,2.415e-5
1980,F,Torri,42,2.359e-5
1980,F,Anjali,41,2.303e-5
1980,F,Britni,41,2.303e-5
1980,F,Brittani,41,2.303e-5
1980,F,Cherri,39,2.191e-5
1980,F,Emi,39,2.191e-5
1980,F,Tobi,39,2.191e-5
1980,F,Imani,37,2.078e-5
1980,F,Rani,37,2.078e-5
1980,F,Tawni,37,2.078e-5
1980,F,Rubi,36,2.022e-5
1980,F,Toi,36,2.022e-5
1980,F,Bari,35,1.966e-5
1980,F,Kathi,35,1.966e-5
1980,F,Hanni,34,1.91e-5
1980,F,Kelsi,34,1.91e-5
1980,F,Kimi,34,1.91e-5
1980,F,Tifani,34,1.91e-5
1980,F,Mysti,33,1.854e-5
1980,F,Nefertiti,33,1.854e-5
1980,F,Robbi,33,1.854e-5
1980,F,Micki,32,1.797e-5
1980,F,Riki,32,1.797e-5
1980,F,Vasiliki,32,1.797e-5
1980,F,Ashlei,31,1.741e-5
1980,F,Barbi,31,1.741e-5
1980,F,Kassi,31,1.741e-5
1980,F,Merri,31,1.741e-5
1980,F,Natali,31,1.741e-5
1980,F,Cali,29,1.629e-5
1980,F,Jaci,29,1.629e-5
1980,F,Miki,29,1.629e-5
1980,F,Shelbi,29,1.629e-5
1980,F,Kodi,28,1.573e-5
1980,F,Lindi,28,1.573e-5
1980,F,Tommi,28,1.573e-5
1980,F,Trudi,28,1.573e-5
1980,F,Valeri,28,1.573e-5
1980,F,Chianti,27,1.517e-5
1980,F,Jaymi,27,1.517e-5
1980,F,Krissi,27,1.517e-5
1980,F,Anjuli,26,1.46e-5
1980,F,Brittni,26,1.46e-5
1980,F,Gigi,26,1.46e-5
1980,F,Janai,26,1.46e-5
1980,F,Lexi,26,1.46e-5
1980,F,Charli,25,1.404e-5
1980,F,Chi,25,1.404e-5
1980,F,Cyndi,25,1.404e-5
1980,F,Luci,25,1.404e-5
1980,F,Melodi,25,1.404e-5
1980,F,Tangi,25,1.404e-5
1980,F,Judi,24,1.348e-5
1980,F,Neomi,24,1.348e-5
1980,F,Lyndsi,23,1.292e-5
1980,F,Magali,23,1.292e-5
1980,F,Nohemi,23,1.292e-5
1980,F,Sammi,23,1.292e-5
1980,F,Stormi,23,1.292e-5
1980,F,Tandi,23,1.292e-5
1980,F,Cortni,22,1.236e-5
1980,F,Jori,22,1.236e-5
1980,F,Kiki,22,1.236e-5
1980,F,Priti,22,1.236e-5
1980,F,Steffani,22,1.236e-5
1980,F,Lindsi,21,1.18e-5
1980,F,Shivani,21,1.18e-5
1980,F,Ani,20,1.123e-5
1980,F,Areli,20,1.123e-5
1980,F,Aubri,20,1.123e-5
1980,F,Bonni,20,1.123e-5
1980,F,Cathi,20,1.123e-5
1980,F,Chari,20,1.123e-5
1980,F,Joani,20,1.123e-5
1980,F,Jonni,20,1.123e-5
1980,F,Mendi,20,1.123e-5
1980,F,Noelani,20,1.123e-5
1980,F,Shalini,20,1.123e-5
1980,F,Calli,19,1.067e-5
1980,F,Capri,19,1.067e-5
1980,F,Joli,19,1.067e-5
1980,F,Kalli,19,1.067e-5
1980,F,Krysti,19,1.067e-5
1980,F,Nalani,19,1.067e-5
1980,F,Stevi,19,1.067e-5
1980,F,Vashti,19,1.067e-5
1980,F,Bobi,18,1.011e-5
1980,F,Corri,18,1.011e-5
1980,F,Mei,18,1.011e-5
1980,F,Rusti,18,1.011e-5
1980,F,Siri,18,1.011e-5
1980,F,Tiki,18,1.011e-5
1980,F,Bethani,17,9.55e-6
1980,F,Jenai,17,9.55e-6
1980,F,Kayci,17,9.55e-6
1980,F,Meri,17,9.55e-6
1980,F,Molli,17,9.55e-6
1980,F,Vi,17,9.55e-6
1980,F,Windi,17,9.55e-6
1980,F,Avani,16,8.99e-6
1980,F,Doni,16,8.99e-6
1980,F,Jacqui,16,8.99e-6
1980,F,Jani,16,8.99e-6
1980,F,Krisi,16,8.99e-6
1980,F,Merari,16,8.99e-6
1980,F,Penni,16,8.99e-6
1980,F,Preeti,16,8.99e-6
1980,F,Tari,16,8.99e-6
1980,F,Aarti,15,8.43e-6
1980,F,Bradi,15,8.43e-6
1980,F,Kalani,15,8.43e-6
1980,F,Lili,15,8.43e-6
1980,F,Mardi,15,8.43e-6
1980,F,Mauri,15,8.43e-6
1980,F,Suzi,15,8.43e-6
1980,F,Ari,14,7.86e-6
1980,F,Domini,14,7.86e-6
1980,F,Fotini,14,7.86e-6
1980,F,Josi,14,7.86e-6
1980,F,Kaili,14,7.86e-6
1980,F,Kanani,14,7.86e-6
1980,F,Korri,14,7.86e-6
1980,F,Lonni,14,7.86e-6
1980,F,Lynsi,14,7.86e-6
1980,F,Maggi,14,7.86e-6
1980,F,Rori,14,7.86e-6
1980,F,Sharri,14,7.86e-6
1980,F,Sonali,14,7.86e-6
1980,F,Suni,14,7.86e-6
1980,F,Abi,13,7.3e-6
1980,F,Amani,13,7.3e-6
1980,F,Chrissi,13,7.3e-6
1980,F,Courtni,13,7.3e-6
1980,F,Debi,13,7.3e-6
1980,F,Dyani,13,7.3e-6
1980,F,Hali,13,7.3e-6
1980,F,Jari,13,7.3e-6
1980,F,Kadi,13,7.3e-6
1980,F,Kirsti,13,7.3e-6
1980,F,Kortni,13,7.3e-6
1980,F,Lari,13,7.3e-6
1980,F,Levi,13,7.3e-6
1980,F,Mi,13,7.3e-6
1980,F,Ngozi,13,7.3e-6
1980,F,Purvi,13,7.3e-6
1980,F,Raini,13,7.3e-6
1980,F,Tanji,13,7.3e-6
1980,F,Yuri,13,7.3e-6
1980,F,Alexi,12,6.74e-6
1980,F,Anacani,12,6.74e-6
1980,F,Arti,12,6.74e-6
1980,F,Atari,12,6.74e-6
1980,F,Cammi,12,6.74e-6
1980,F,Franki,12,6.74e-6
1980,F,Giovanni,12,6.74e-6
1980,F,Jimi,12,6.74e-6
1980,F,Keeli,12,6.74e-6
1980,F,Laini,12,6.74e-6
1980,F,Latoi,12,6.74e-6
1980,F,Oni,12,6.74e-6
1980,F,Puanani,12,6.74e-6
1980,F,Sonni,12,6.74e-6
1980,F,Viki,12,6.74e-6
1980,F,Ai,11,6.18e-6
1980,F,Amii,11,6.18e-6
1980,F,Angeli,11,6.18e-6
1980,F,Britani,11,6.18e-6
1980,F,Chelsi,11,6.18e-6
1980,F,Dari,11,6.18e-6
1980,F,Deni,11,6.18e-6
1980,F,Dodi,11,6.18e-6
1980,F,Gini,11,6.18e-6
1980,F,Kahealani,11,6.18e-6
1980,F,Kammi,11,6.18e-6
1980,F,Kyli,11,6.18e-6
1980,F,Lilli,11,6.18e-6
1980,F,Linzi,11,6.18e-6
1980,F,Mayumi,11,6.18e-6
1980,F,Miri,11,6.18e-6
1980,F,Nidhi,11,6.18e-6
1980,F,Njeri,11,6.18e-6
1980,F,Nohelani,11,6.18e-6
1980,F,Rakhi,11,6.18e-6
1980,F,Sami,11,6.18e-6
1980,F,Shai,11,6.18e-6
1980,F,Adi,10,5.62e-6
1980,F,Chani,10,5.62e-6
1980,F,Crissi,10,5.62e-6
1980,F,Danni,10,5.62e-6
1980,F,Desi,10,5.62e-6
1980,F,Geni,10,5.62e-6
1980,F,Gianni,10,5.62e-6
1980,F,Hillari,10,5.62e-6
1980,F,Jesi,10,5.62e-6
1980,F,Kei,10,5.62e-6
1980,F,Kesi,10,5.62e-6
1980,F,Lei,10,5.62e-6
1980,F,Li,10,5.62e-6
1980,F,Maci,10,5.62e-6
1980,F,Myndi,10,5.62e-6
1980,F,Peri,10,5.62e-6
1980,F,Shiri,10,5.62e-6
1980,F,Shoni,10,5.62e-6
1980,F,Sindi,10,5.62e-6
1980,F,Sundi,10,5.62e-6
1980,F,Susi,10,5.62e-6
1980,F,Swati,10,5.62e-6
1980,F,Timi,10,5.62e-6
1980,F,Vaishali,10,5.62e-6
1980,F,Yumi,10,5.62e-6
1980,F,Abeni,9,5.06e-6
1980,F,Alani,9,5.06e-6
1980,F,Angi,9,5.06e-6
1980,F,Avni,9,5.06e-6
1980,F,Chandi,9,5.06e-6
1980,F,Eli,9,5.06e-6
1980,F,Elli,9,5.06e-6
1980,F,Emili,9,5.06e-6
1980,F,Gari,9,5.06e-6
1980,F,Jayci,9,5.06e-6
1980,F,Jeani,9,5.06e-6
1980,F,Jyoti,9,5.06e-6
1980,F,Kaiulani,9,5.06e-6
1980,F,Kalei,9,5.06e-6
1980,F,Kehaulani,9,5.06e-6
1980,F,Loreli,9,5.06e-6
1980,F,Martini,9,5.06e-6
1980,F,Midori,9,5.06e-6
1980,F,Nai,9,5.06e-6
1980,F,Noni,9,5.06e-6
1980,F,Paraskevi,9,5.06e-6
1980,F,Robi,9,5.06e-6
1980,F,Roshni,9,5.06e-6
1980,F,Shantai,9,5.06e-6
1980,F,Taci,9,5.06e-6
1980,F,Tashi,9,5.06e-6
1980,F,Teddi,9,5.06e-6
1980,F,Thai,9,5.06e-6
1980,F,Thi,9,5.06e-6
1980,F,Tifini,9,5.06e-6
1980,F,Akemi,8,4.49e-6
1980,F,Anahi,8,4.49e-6
1980,F,Azizi,8,4.49e-6
1980,F,Bibi,8,4.49e-6
1980,F,Bindi,8,4.49e-6
1980,F,Brei,8,4.49e-6
1980,F,Chanti,8,4.49e-6
1980,F,Chasiti,8,4.49e-6
1980,F,Damali,8,4.49e-6
1980,F,Didi,8,4.49e-6
1980,F,Dondi,8,4.49e-6
1980,F,Eri,8,4.49e-6
1980,F,Haunani,8,4.49e-6
1980,F,Hidi,8,4.49e-6
1980,F,Jaemi,8,4.49e-6
1980,F,Jai,8,4.49e-6
1980,F,Jakki,8,4.49e-6
1980,F,Jandi,8,4.49e-6
1980,F,Jimmi,8,4.49e-6
1980,F,Johari,8,4.49e-6
1980,F,Kailani,8,4.49e-6
1980,F,Kelci,8,4.49e-6
1980,F,Kelechi,8,4.49e-6
1980,F,Kenji,8,4.49e-6
1980,F,Lakshmi,8,4.49e-6
1980,F,Lauralei,8,4.49e-6
1980,F,Lynzi,8,4.49e-6
1980,F,Makini,8,4.49e-6
1980,F,Marli,8,4.49e-6
1980,F,Meloni,8,4.49e-6
1980,F,Mori,8,4.49e-6
1980,F,Murjani,8,4.49e-6
1980,F,Niambi,8,4.49e-6
1980,F,Niomi,8,4.49e-6
1980,F,Pallavi,8,4.49e-6
1980,F,Perri,8,4.49e-6
1980,F,Rajeeni,8,4.49e-6
1980,F,Rami,8,4.49e-6
1980,F,Rayni,8,4.49e-6
1980,F,Remi,8,4.49e-6
1980,F,Scotti,8,4.49e-6
1980,F,Shadi,8,4.49e-6
1980,F,Sheli,8,4.49e-6
1980,F,Sonji,8,4.49e-6
1980,F,Stori,8,4.49e-6
1980,F,Tali,8,4.49e-6
1980,F,Tauni,8,4.49e-6
1980,F,Yuki,8,4.49e-6
1980,F,Aili,7,3.93e-6
1980,F,Aki,7,3.93e-6
1980,F,Anni,7,3.93e-6
1980,F,Avanti,7,3.93e-6
1980,F,Bekki,7,3.93e-6
1980,F,Devi,7,3.93e-6
1980,F,Franci,7,3.93e-6
1980,F,Harmoni,7,3.93e-6
1980,F,Hilari,7,3.93e-6
1980,F,Honi,7,3.93e-6
1980,F,Jammi,7,3.93e-6
1980,F,Janaki,7,3.93e-6
1980,F,Januari,7,3.93e-6
1980,F,Jeanni,7,3.93e-6
1980,F,Ji,7,3.93e-6
1980,F,Joei,7,3.93e-6
1980,F,Johnni,7,3.93e-6
1980,F,Kaysi,7,3.93e-6
1980,F,Keni,7,3.93e-6
1980,F,Kizzi,7,3.93e-6
1980,F,Kjersti,7,3.93e-6
1980,F,Kuulei,7,3.93e-6
1980,F,Laloni,7,3.93e-6
1980,F,Latori,7,3.93e-6
1980,F,Lelani,7,3.93e-6
1980,F,Leni,7,3.93e-6
1980,F,Megumi,7,3.93e-6
1980,F,Missi,7,3.93e-6
1980,F,Naiomi,7,3.93e-6
1980,F,Nirali,7,3.93e-6
1980,F,Nkechi,7,3.93e-6
1980,F,Nori,7,3.93e-6
1980,F,Olubunmi,7,3.93e-6
1980,F,Rashmi,7,3.93e-6
1980,F,Salli,7,3.93e-6
1980,F,Shi,7,3.93e-6
1980,F,Tani,7,3.93e-6
1980,F,Tanvi,7,3.93e-6
1980,F,Tiani,7,3.93e-6
1980,F,Tulani,7,3.93e-6
1980,F,Tyffani,7,3.93e-6
1980,F,Aditi,6,3.37e-6
1980,F,Afi,6,3.37e-6
1980,F,Ambi,6,3.37e-6
1980,F,Angeliki,6,3.37e-6
1980,F,Anjoli,6,3.37e-6
1980,F,Ashaki,6,3.37e-6
1980,F,Ashaunti,6,3.37e-6
1980,F,Ashunti,6,3.37e-6
1980,F,Bahati,6,3.37e-6
1980,F,Bandi,6,3.37e-6
1980,F,Brandii,6,3.37e-6
1980,F,Deseri,6,3.37e-6
1980,F,Donni,6,3.37e-6
1980,F,Ekaterini,6,3.37e-6
1980,F,Emmi,6,3.37e-6
1980,F,Gauri,6,3.37e-6
1980,F,Ginni,6,3.37e-6
1980,F,Halli,6,3.37e-6
1980,F,Jacci,6,3.37e-6
1980,F,Janei,6,3.37e-6
1980,F,Jelani,6,3.37e-6
1980,F,Jeremi,6,3.37e-6
1980,F,Jheri,6,3.37e-6
1980,F,Jovani,6,3.37e-6
1980,F,Kalliopi,6,3.37e-6
1980,F,Kamini,6,3.37e-6
1980,F,Katti,6,3.37e-6
1980,F,Kendi,6,3.37e-6
1980,F,Kymberli,6,3.37e-6
1980,F,Lai,6,3.37e-6
1980,F,Linsi,6,3.37e-6
1980,F,Madai,6,3.37e-6
1980,F,Mahealani,6,3.37e-6
1980,F,Mairi,6,3.37e-6
1980,F,Matti,6,3.37e-6
1980,F,Maxi,6,3.37e-6
1980,F,Mili,6,3.37e-6
1980,F,Neli,6,3.37e-6
1980,F,Nicci,6,3.37e-6
1980,F,Nini,6,3.37e-6
1980,F,Nohealani,6,3.37e-6
1980,F,Ori,6,3.37e-6
1980,F,Orli,6,3.37e-6
1980,F,Rindi,6,3.37e-6
1980,F,Rondi,6,3.37e-6
1980,F,Ruchi,6,3.37e-6
1980,F,Rupali,6,3.37e-6
1980,F,Sai,6,3.37e-6
1980,F,Shami,6,3.37e-6
1980,F,Shanai,6,3.37e-6
1980,F,Sharai,6,3.37e-6
1980,F,Shruti,6,3.37e-6
1980,F,Simi,6,3.37e-6
1980,F,Soni,6,3.37e-6
1980,F,Tanai,6,3.37e-6
1980,F,Tiffanni,6,3.37e-6
1980,F,Tomii,6,3.37e-6
1980,F,Vivi,6,3.37e-6
1980,F,Wyndi,6,3.37e-6
1980,F,Yeni,6,3.37e-6
1980,F,Zuri,6,3.37e-6
1980,F,Ahsaki,5,2.81e-6
1980,F,Amari,5,2.81e-6
1980,F,Audri,5,2.81e-6
1980,F,Ayumi,5,2.81e-6
1980,F,Betti,5,2.81e-6
1980,F,Breezi,5,2.81e-6
1980,F,Bunni,5,2.81e-6
1980,F,Caeli,5,2.81e-6
1980,F,Chariti,5,2.81e-6
1980,F,Chrisi,5,2.81e-6
1980,F,Citlali,5,2.81e-6
1980,F,Cortnei,5,2.81e-6
1980,F,Courtnei,5,2.81e-6
1980,F,Daci,5,2.81e-6
1980,F,Daiquiri,5,2.81e-6
1980,F,Debbi,5,2.81e-6
1980,F,Destani,5,2.81e-6
1980,F,Genni,5,2.81e-6
1980,F,Hedi,5,2.81e-6
1980,F,Kaimi,5,2.81e-6
1980,F,Kairi,5,2.81e-6
1980,F,Kamari,5,2.81e-6
1980,F,Kapiolani,5,2.81e-6
1980,F,Kayli,5,2.81e-6
1980,F,Kayti,5,2.81e-6
1980,F,Keili,5,2.81e-6
1980,F,Kemi,5,2.81e-6
1980,F,Ketti,5,2.81e-6
1980,F,Khali,5,2.81e-6
1980,F,Khari,5,2.81e-6
1980,F,Khristi,5,2.81e-6
1980,F,Ki,5,2.81e-6
1980,F,Kiyomi,5,2.81e-6
1980,F,Koni,5,2.81e-6
1980,F,Kyriaki,5,2.81e-6
1980,F,Lailani,5,2.81e-6
1980,F,Landi,5,2.81e-6
1980,F,Lashanti,5,2.81e-6
1980,F,Lezli,5,2.81e-6
1980,F,Maki,5,2.81e-6
1980,F,Mali,5,2.81e-6
1980,F,Malini,5,2.81e-6
1980,F,Marki,5,2.81e-6
1980,F,Mckenzi,5,2.81e-6
1980,F,Merci,5,2.81e-6
1980,F,Miyuki,5,2.81e-6
1980,F,Nandi,5,2.81e-6
1980,F,Nani,5,2.81e-6
1980,F,Nhi,5,2.81e-6
1980,F,Ogechi,5,2.81e-6
1980,F,Olukemi,5,2.81e-6
1980,F,Rendi,5,2.81e-6
1980,F,Rohini,5,2.81e-6
1980,F,Roxi,5,2.81e-6
1980,F,Savitri,5,2.81e-6
1980,F,Sevasti,5,2.81e-6
1980,F,Shawni,5,2.81e-6
1980,F,Soyini,5,2.81e-6
1980,F,Stasi,5,2.81e-6
1980,F,Stepheni,5,2.81e-6
1980,F,Swathi,5,2.81e-6
1980,F,Syndi,5,2.81e-6
1980,F,Tambi,5,2.81e-6
1980,F,Tarri,5,2.81e-6
1980,F,Tavi,5,2.81e-6
1980,F,Tiffiani,5,2.81e-6
1980,F,Tifni,5,2.81e-6
1980,F,Timmi,5,2.81e-6
1980,F,Tiphani,5,2.81e-6
1980,F,Trini,5,2.81e-6
1980,F,Tristi,5,2.81e-6
1980,F,Valli,5,2.81e-6
1980,F,Valori,5,2.81e-6
1980,F,Yi,5,2.81e-6
1980,M,Levi,1057,5.698e-4
1980,M,Eli,536,2.8895e-4
1980,M,Ali,251,1.3531e-4
1980,M,Giovanni,205,1.1051e-4
1980,M,Ari,147,7.924e-5
1980,M,Jabari,91,4.906e-5
1980,M,Omari,91,4.906e-5
1980,M,Kai,83,4.474e-5
1980,M,Jelani,71,3.827e-5
1980,M,Kenji,70,3.774e-5
1980,M,Malachi,62,3.342e-5
1980,M,Ravi,62,3.342e-5
1980,M,Jai,59,3.181e-5
1980,M,Luigi,53,2.857e-5
1980,M,Desi,51,2.749e-5
1980,M,Jeremi,51,2.749e-5
1980,M,Rishi,47,2.534e-5
1980,M,Dimitri,45,2.426e-5
1980,M,Benji,40,2.156e-5
1980,M,Tai,40,2.156e-5
1980,M,Kori,38,2.048e-5
1980,M,Yuri,37,1.995e-5
1980,M,Henri,34,1.833e-5
1980,M,Mordechai,34,1.833e-5
1980,M,Shomari,33,1.779e-5
1980,M,Avi,32,1.725e-5
1980,M,Rami,31,1.671e-5
1980,M,Cori,30,1.617e-5
1980,M,Gianni,30,1.617e-5
1980,M,Keoni,29,1.563e-5
1980,M,Jessi,28,1.509e-5
1980,M,Randi,27,1.456e-5
1980,M,Tori,27,1.456e-5
1980,M,Hai,26,1.402e-5
1980,M,Jami,26,1.402e-5
1980,M,Jimi,26,1.402e-5
1980,M,Kodi,26,1.402e-5
1980,M,Nikolai,26,1.402e-5
1980,M,Tzvi,26,1.402e-5
1980,M,Brandi,25,1.348e-5
1980,M,Neftali,25,1.348e-5
1980,M,Jodi,24,1.294e-5
1980,M,Naftali,24,1.294e-5
1980,M,Jerami,23,1.24e-5
1980,M,Sami,23,1.24e-5
1980,M,Toni,23,1.24e-5
1980,M,Bakari,22,1.186e-5
1980,M,Kalani,22,1.186e-5
1980,M,Ashanti,21,1.132e-5
1980,M,Hasani,21,1.132e-5
1980,M,Heidi,21,1.132e-5
1980,M,Ricci,21,1.132e-5
1980,M,Kwesi,20,1.078e-5
1980,M,Ricki,19,1.024e-5
1980,M,Andrei,18,9.7e-6
1980,M,Kofi,18,9.7e-6
1980,M,Gyasi,17,9.16e-6
1980,M,Kimani,17,9.16e-6
1980,M,Wali,17,9.16e-6
1980,M,Antoni,16,8.63e-6
1980,M,Isai,16,8.63e-6
1980,M,Jahi,16,8.63e-6
1980,M,Kelli,16,8.63e-6
1980,M,Nnamdi,16,8.63e-6
1980,M,Tri,16,8.63e-6
1980,M,Jacobi,15,8.09e-6
1980,M,Khari,15,8.09e-6
1980,M,Lori,15,8.09e-6
1980,M,Mahdi,15,8.09e-6
1980,M,Rikki,15,8.09e-6
1980,M,Rudi,15,8.09e-6
1980,M,Rui,15,8.09e-6
1980,M,Dani,14,7.55e-6
1980,M,Fadi,14,7.55e-6
1980,M,Kari,14,7.55e-6
1980,M,Kristi,14,7.55e-6
1980,M,Shanti,14,7.55e-6
1980,M,Alexi,13,7.01e-6
1980,M,Demitri,13,7.01e-6
1980,M,Kwasi,13,7.01e-6
1980,M,Mehdi,13,7.01e-6
1980,M,Shadi,13,7.01e-6
1980,M,Thai,13,7.01e-6
1980,M,Chi,12,6.47e-6
1980,M,Demetri,12,6.47e-6
1980,M,Dmitri,12,6.47e-6
1980,M,Hani,12,6.47e-6
1980,M,Joni,12,6.47e-6
1980,M,Kali,12,6.47e-6
1980,M,Keoki,12,6.47e-6
1980,M,Nikki,12,6.47e-6
1980,M,Robbi,12,6.47e-6
1980,M,Giovani,11,5.93e-6
1980,M,Nephi,11,5.93e-6
